    1,     0.000
    2,     0.016
    3,     0.897
    4,     2.238
    5,     3.220
    6,     4.516
    7,     7.793
    8,    19.519
    9,    21.908
   10,    22.440
   11,    23.487
   12,    24.697
   13,    27.047
   14,    27.540
   15,    27.813
   16,    28.182
   17,    28.981
   18,    29.416
   19,    31.626
   20,    33.652
   21,    37.744
   22,    39.344
   23,    40.412
   24,    43.345
   25,    55.222
   26,    65.248
   27,    70.893
   28,    71.581
   29,    71.917
   30,    72.449
   31,    73.273
   32,    74.523
   33,    76.181
   34,    77.092
   35,    78.468
   36,    78.846
   37,    80.751
   38,    84.280
   39,    85.705
   40,    86.469
   41,    86.961
   42,    90.430
   43,    90.977
   44,    91.288
   45,    91.942
   46,    92.308
   47,    92.593
   48,    92.933
   49,    94.083
   50,    94.872
   51,    96.978
   52,    97.782
   53,   105.786
   54,   110.530
   55,   112.083
   56,   112.463
   57,   112.736
   58,   113.930
   59,   117.378
   60,   118.560
   61,   118.794
   62,   119.080
   63,   119.566
   64,   132.311
   65,   137.654
   66,   138.314
   67,   139.041
   68,   139.674
   69,   140.630
   70,   142.366
   71,   147.685
   72,   151.215
   73,   154.914
   74,   156.449
   75,   159.884
   76,   160.463
   77,   162.601
   78,   164.763
   79,   168.636
   80,   168.880
   81,   169.301
   82,   168.561
   83,   169.150
   84,   167.466
   85,   167.273
   86,   168.037
   87,   169.168
   88,   170.195
   89,   171.897
   90,   173.077
   91,   175.301
   92,   175.614
   93,   175.878
   94,   175.667
   95,   175.434
   96,   175.424
   97,   180.608
   98,   183.824
   99,   184.550
  100,   187.019
  101,   186.486
  102,   184.517
  103,   182.360
  104,   182.695
  105,   185.525
  106,   186.644
  107,   186.768
  108,   187.489
  109,   187.317
  110,   185.553
  111,   181.435
  112,   178.784
  113,   179.074
  114,   182.295
  115,   182.499
  116,   182.755
  117,   183.699
  118,   182.369
  119,   180.363
  120,   176.867
  121,   175.698
  122,   172.166
  123,   172.083
  124,   173.676
  125,   175.446
  126,   180.125
  127,   184.173
  128,   184.966
  129,   184.042
  130,   182.038
  131,   180.049
  132,   176.640
  133,   170.061
  134,   161.321
  135,   160.734
  136,   158.477
  137,   153.972
  138,   156.845
  139,   152.879
  140,   142.214
  141,   133.587
  142,   138.938
  143,   146.146
  144,   148.099
  145,   145.038
  146,   142.477
  147,   138.659
  148,   131.812
  149,   126.780
  150,   120.021
  151,   116.429
  152,   110.721
  153,   105.997
  154,   104.670
  155,    97.622
  156,    90.478
  157,    84.589
  158,    83.122
  159,    82.176
  160,    85.779
  161,    87.104
  162,    85.108
  163,    79.645
  164,    72.872
  165,    63.211
  166,    54.693
  167,    46.009
  168,    36.503
  169,    29.798
  170,    31.333
  171,    28.753
  172,    25.692
  173,    22.306
  174,    17.792
  175,    14.848
  176,    11.270
  177,     7.395
  178,     4.247
  179,     2.321
  180,     1.278
  181,     0.825
  182,     0.720
  183,     0.769
  184,     0.537
  185,     0.392
  186,     2.101
  187,     1.492
  188,     0.679
  189,     0.243
  190,     0.103
  191,     0.045
  192,     0.021
  193,     0.010
  194,     0.005
  195,     0.003
  196,     0.002
  197,     0.001
  198,     0.001
  199,     0.000
  200,     0.000
  201,     0.000
  202,     0.000
  203,     0.000
  204,     0.000
  205,     0.000
  206,     0.000
  207,     0.000
  208,     0.000
  209,     0.000
  210,     0.002
  211,     0.015
  212,     0.537
  213,     0.332
  214,     1.525
  215,     5.182
  216,     2.870
  217,     1.504
  218,     0.983
  219,     0.800
  220,     0.531
  221,     0.293
  222,     0.171
  223,     0.571
  224,     0.308
  225,     0.161
  226,     0.083
  227,     0.195
  228,     5.625
  229,     4.286
  230,     2.328
  231,     1.363
  232,     0.607
  233,     0.288
