           YEAR,            DAY,         PREACC,        EVAPACC,         ROFACC,        ROFOACC,        ROFSACC,        ROFBACC,        DSTGACC,            PRE,           EVAP,            ROF,           ROFO,           ROFS,           ROFB,          SNCAN,           RCAN,            SNO,           WSNO,           PNDW,          LQWS1,          FRWS1,          ALWS1,          LQWS2,          FRWS2,          ALWS2,          LQWS3,          FRWS3,          ALWS3,           LQWS,           FRWS,           ALWS,            LZS,            DZS,            STG,           DSTG,
           2002,             31,   79.68616    ,   3.967073    ,  0.1983512    ,  0.1237710    ,  0.5523863E-01,  0.1934147E-01,   34.17297    ,   79.68616    ,   3.967073    ,  0.1983512    ,  0.1237710    ,  0.5523863E-01,  0.1934147E-01,   2.326349    ,  0.2480129E-02,   32.44942    ,  0.7863733E-04,  0.3152956E-03,   4.271935    ,   29.46157    ,   33.73350    ,   33.44268    ,   12.29097    ,   45.73369    ,   619.7515    ,  0.1459362    ,   619.8975    ,   657.4661    ,   41.89848    ,   699.3647    ,  0.6697717    ,   0.000000    ,   734.8123    ,   34.17297    ,
           2002,             59,   129.6685    ,   10.62080    ,  0.2808383    ,  0.1237735    ,  0.1003476    ,  0.5671706E-01,   62.60413    ,   49.98261    ,   6.653728    ,  0.8248729E-01,  0.2712178E-05,  0.4510893E-01,  0.3737560E-01,   1.156768    ,  0.6441773E-02,   93.51907    ,  0.4073704E-02,  0.7530581E-05,   4.083678    ,   30.29498    ,   34.37831    ,   30.53721    ,   21.82260    ,   52.35973    ,   611.1331    ,   1.120970    ,   612.2507    ,   645.7540    ,   53.23854    ,   698.9887    ,   1.042725    ,   0.000000    ,   794.7221    ,   59.90985    ,
           2002,             90,   199.9505    ,   22.93243    ,   1.086697    ,  0.1263224    ,  0.8638707    ,  0.9650324E-01,   93.99139    ,   70.28248    ,   12.31161    ,  0.8058587    ,  0.2549138E-02,  0.7635231    ,  0.3978623E-01,  0.8453938    ,  0.1118509E-01,   152.7004    ,  0.3270727E-01,  0.3356426E-01,   4.095497    ,   30.31597    ,   34.41153    ,   29.99113    ,   25.03919    ,   55.03033    ,   607.2233    ,   3.082680    ,   610.3054    ,   641.3099    ,   58.43784    ,   699.7473    ,   1.023654    ,   0.000000    ,   854.3618    ,   59.63965    ,
           2002,            120,   244.0735    ,   34.40481    ,   9.070443    ,  0.4948829    ,   8.436564    ,  0.1389913    ,   118.4382    ,   44.12288    ,   11.47234    ,   7.983746    ,  0.3685607    ,   7.572697    ,  0.4248820E-01,  0.1365112    ,  0.1483384E-01,   181.4768    ,  0.3077359    ,  0.1882587    ,   4.954021    ,   30.86518    ,   35.81928    ,   34.89121    ,   24.43583    ,   59.32710    ,   609.7322    ,   4.521251    ,   614.2556    ,   649.5775    ,   59.82227    ,   709.4020    ,   1.083248    ,   0.000000    ,   892.4193    ,   38.05750    ,
           2002,            151,   305.7557    ,   47.47473    ,   58.36632    ,   3.905167    ,   54.13865    ,  0.3224774    ,   135.5336    ,   61.68282    ,   13.06992    ,   49.29588    ,   3.410283    ,   45.70210    ,  0.1834858    ,  0.1712286    ,  0.2220298E-01,   156.8958    ,  0.2422857    ,   10.10484    ,   8.119404    ,   29.27979    ,   37.39925    ,   40.06694    ,   26.10319    ,   66.17008    ,   634.3820    ,   4.900792    ,   639.2828    ,   682.5684    ,   60.28377    ,   742.8521    ,   2.158587    ,   0.000000    ,   902.3412    ,   9.921997    ,
           2002,            181,   362.9708    ,   81.83485    ,   207.4563    ,   12.93378    ,   192.2346    ,   2.287678    ,   134.9711    ,   57.21510    ,   34.36013    ,   149.0899    ,   9.028634    ,   138.0958    ,   1.965199    ,  0.4086850E-01,  0.3500530E-01,   51.47984    ,  0.1211047    ,   7.837052    ,   22.13679    ,   9.482629    ,   31.61944    ,   48.38501    ,   13.53650    ,   61.92153    ,   675.4479    ,   4.866467    ,   680.3142    ,   745.9697    ,   27.88560    ,   773.8552    ,   7.245665    ,   0.000000    ,   832.7786    ,  -69.56268    ,
           2002,            212,   399.3875    ,   135.7431    ,   230.4290    ,   24.21124    ,   197.0165    ,   9.200912    ,   123.4651    ,   36.41532    ,   53.90818    ,   22.97266    ,   11.27745    ,   4.781978    ,   6.913220    ,  0.1174198E-01,  0.2585983E-01,  0.2105956    ,  0.3379203E-02,  0.6790171    ,   19.80728    ,  0.6567454E-02,   19.81386    ,   47.43976    ,  0.1531172    ,   47.59285    ,   672.3497    ,   2.283352    ,   674.6337    ,   739.5967    ,   2.443037    ,   742.0404    ,   14.62511    ,   0.000000    ,   756.9161    ,  -75.86249    ,
           2002,            243,   460.0754    ,   181.5142    ,   251.6994    ,   31.43266    ,   204.3700    ,   15.89599    ,   114.0961    ,   60.68702    ,   45.77111    ,   21.27015    ,   7.221426    ,   7.353625    ,   6.695077    ,  0.3924740E-01,  0.4177392E-01,  0.8718154    ,  0.1627641E-01,  0.2670740    ,   22.28888    ,  0.2615904E-02,   22.29149    ,   49.91685    ,   0.000000    ,   49.91685    ,   662.8782    ,  0.1089718    ,   662.9881    ,   735.0839    ,  0.1115877    ,   735.1965    ,   14.50543    ,   0.000000    ,   750.6706    ,  -6.245483    ,
           2002,            273,   543.3920    ,   207.9850    ,   273.6148    ,   34.41552    ,   216.7725    ,   22.42588    ,   108.1172    ,   83.31996    ,   26.47122    ,   21.91540    ,   2.982875    ,   12.40258    ,   6.529922    ,  0.1194253    ,  0.4414819E-01,   1.680902    ,  0.1148491E-01,  0.8834375E-01,   23.95929    ,  0.6223326    ,   24.58161    ,   51.85980    ,  0.2720976E-03,   51.86010    ,   667.4099    ,   0.000000    ,   667.4099    ,   743.2289    ,  0.6226047    ,   743.8516    ,   14.58918    ,   0.000000    ,   760.2957    ,   9.625061    ,
           2002,            304,   568.6412    ,   213.0285    ,   289.1666    ,   34.42382    ,   225.9586    ,   28.78432    ,   105.5873    ,   25.24592    ,   5.043249    ,   15.55237    ,  0.8351414E-02,   9.185633    ,   6.358388    ,  0.2276482    ,  0.1484600E-01,   25.19600    ,  0.2554851E-01,  0.6444066E-02,   17.57846    ,   14.71291    ,   32.29135    ,   46.38868    ,   1.327656    ,   47.71628    ,   664.2315    ,   0.000000    ,   664.2315    ,   728.1986    ,   16.04057    ,   744.2391    ,   14.22141    ,   0.000000    ,   783.9246    ,   23.62891    ,
