    1,     0.000
    2,     0.001
    3,     0.128
    4,     0.296
    5,     0.383
    6,     0.495
    7,     0.666
    8,     0.883
    9,     0.901
   10,     0.904
   11,     0.912
   12,     0.918
   13,     0.930
   14,     0.932
   15,     0.931
   16,     0.934
   17,     0.949
   18,     0.952
   19,     0.968
   20,     0.976
   21,     0.984
   22,     0.986
   23,     0.986
   24,     0.989
   25,     0.995
   26,     1.000
   27,     1.000
   28,     1.000
   29,     1.000
   30,     1.000
   31,     1.000
   32,     1.000
   33,     1.000
   34,     1.000
   35,     1.000
   36,     1.000
   37,     1.000
   38,     1.000
   39,     1.000
   40,     1.000
   41,     1.000
   42,     1.000
   43,     1.000
   44,     1.000
   45,     1.000
   46,     1.000
   47,     1.000
   48,     1.000
   49,     1.000
   50,     1.000
   51,     1.000
   52,     1.000
   53,     1.000
   54,     1.000
   55,     1.000
   56,     1.000
   57,     1.000
   58,     1.000
   59,     1.000
   60,     1.000
   61,     1.000
   62,     1.000
   63,     1.000
   64,     1.000
   65,     1.000
   66,     1.000
   67,     1.000
   68,     1.000
   69,     1.000
   70,     1.000
   71,     1.000
   72,     1.000
   73,     1.000
   74,     1.000
   75,     1.000
   76,     1.000
   77,     1.000
   78,     1.000
   79,     1.000
   80,     1.000
   81,     1.000
   82,     1.000
   83,     1.000
   84,     1.000
   85,     1.000
   86,     1.000
   87,     1.000
   88,     1.000
   89,     1.000
   90,     1.000
   91,     1.000
   92,     1.000
   93,     1.000
   94,     1.000
   95,     1.000
   96,     1.000
   97,     1.000
   98,     1.000
   99,     1.000
  100,     1.000
  101,     1.000
  102,     1.000
  103,     1.000
  104,     1.000
  105,     1.000
  106,     0.999
  107,     0.999
  108,     0.999
  109,     0.999
  110,     0.999
  111,     0.998
  112,     0.997
  113,     0.997
  114,     0.999
  115,     0.998
  116,     0.998
  117,     0.999
  118,     0.997
  119,     0.994
  120,     0.990
  121,     0.989
  122,     0.983
  123,     0.994
  124,     0.990
  125,     0.988
  126,     0.999
  127,     1.000
  128,     1.000
  129,     0.996
  130,     0.986
  131,     0.977
  132,     0.966
  133,     0.950
  134,     0.933
  135,     0.930
  136,     0.924
  137,     0.916
  138,     0.921
  139,     0.910
  140,     0.896
  141,     0.887
  142,     0.926
  143,     0.973
  144,     0.938
  145,     0.910
  146,     0.898
  147,     0.887
  148,     0.874
  149,     0.860
  150,     0.840
  151,     0.822
  152,     0.800
  153,     0.788
  154,     0.784
  155,     0.752
  156,     0.716
  157,     0.694
  158,     0.677
  159,     0.726
  160,     0.828
  161,     0.849
  162,     0.803
  163,     0.721
  164,     0.637
  165,     0.565
  166,     0.513
  167,     0.464
  168,     0.395
  169,     0.341
  170,     0.396
  171,     0.345
  172,     0.296
  173,     0.247
  174,     0.207
  175,     0.186
  176,     0.156
  177,     0.118
  178,     0.081
  179,     0.045
  180,     0.023
  181,     0.015
  182,     0.020
  183,     0.027
  184,     0.014
  185,     0.009
  186,     0.149
  187,     0.079
  188,     0.026
  189,     0.006
  190,     0.001
  191,     0.000
  192,     0.000
  193,     0.000
  194,     0.000
  195,     0.000
  196,     0.000
  197,     0.000
  198,     0.000
  199,     0.000
  200,     0.000
  201,     0.000
  202,     0.000
  203,     0.000
  204,     0.000
  205,     0.000
  206,     0.000
  207,     0.000
  208,     0.000
  209,     0.000
  210,     0.000
  211,     0.000
  212,     0.041
  213,     0.018
  214,     0.098
  215,     0.291
  216,     0.137
  217,     0.061
  218,     0.035
  219,     0.032
  220,     0.018
  221,     0.008
  222,     0.004
  223,     0.034
  224,     0.012
  225,     0.004
  226,     0.001
  227,     0.011
  228,     0.460
  229,     0.255
  230,     0.116
  231,     0.059
  232,     0.022
  233,     0.008
  234,     0.003
  235,     0.001
  236,     0.000
  237,     0.000
  238,     0.000
  239,     0.000
  240,     0.000
  241,     0.000
  242,     0.000
  243,     0.000
  244,     0.000
  245,     0.009
  246,     0.026
  247,     0.104
  248,     0.056
  249,     0.162
  250,     0.096
  251,     0.084
  252,     0.064
  253,     0.041
  254,     0.024
  255,     0.013
  256,     0.007
  257,     0.004
  258,     0.002
  259,     0.001
  260,     0.004
  261,     0.005
  262,     0.006
  263,     0.133
  264,     0.094
  265,     0.080
  266,     0.072
  267,     0.140
  268,     0.151
  269,     0.142
  270,     0.294
  271,     0.255
  272,     0.202
  273,     0.928
  274,     0.987
  275,     0.945
  276,     0.905
  277,     0.855
  278,     0.863
  279,     0.870
  280,     0.810
  281,     0.762
  282,     0.739
  283,     0.737
  284,     0.909
  285,     0.963
  286,     0.963
  287,     0.958
  288,     0.948
  289,     0.934
  290,     0.917
  291,     0.901
  292,     0.887
  293,     0.875
  294,     0.863
  295,     0.876
  296,     0.875
  297,     0.872
  298,     0.870
  299,     0.873
  300,     0.876
  301,     0.885
  302,     0.927
  303,     0.935
  304,     0.937
  305,     0.937
  306,     0.934
  307,     0.934
  308,     0.935
  309,     0.938
  310,     0.945
  311,     0.942
  312,     0.945
  313,     0.999
  314,     1.000
  315,     1.000
  316,     1.000
  317,     1.000
  318,     1.000
  319,     1.000
  320,     1.000
  321,     1.000
  322,     1.000
  323,     1.000
  324,     1.000
  325,     1.000
  326,     1.000
  327,     1.000
  328,     1.000
  329,     1.000
  330,     1.000
  331,     1.000
  332,     1.000
  333,     1.000
  334,     1.000
  335,     1.000
  336,     1.000
  337,     1.000
  338,     1.000
  339,     1.000
  340,     1.000
  341,     1.000
  342,     1.000
  343,     1.000
  344,     1.000
  345,     1.000
  346,     1.000
  347,     1.000
  348,     1.000
  349,     1.000
  350,     1.000
  351,     1.000
  352,     1.000
  353,     1.000
  354,     1.000
  355,     1.000
  356,     1.000
  357,     1.000
  358,     1.000
  359,     1.000
  360,     1.000
  361,     1.000
  362,     1.000
  363,     1.000
  364,     1.000
  365,     1.000
    1,     1.000
    2,     1.000
    3,     1.000
    4,     1.000
    5,     1.000
    6,     1.000
    7,     1.000
    8,     1.000
    9,     1.000
   10,     1.000
   11,     1.000
   12,     1.000
   13,     1.000
   14,     1.000
   15,     1.000
   16,     1.000
   17,     1.000
   18,     1.000
   19,     1.000
   20,     1.000
   21,     1.000
   22,     1.000
   23,     1.000
   24,     1.000
   25,     1.000
   26,     1.000
   27,     1.000
   28,     1.000
   29,     1.000
   30,     1.000
   31,     1.000
   32,     1.000
   33,     1.000
   34,     1.000
   35,     1.000
   36,     1.000
   37,     1.000
   38,     1.000
   39,     1.000
   40,     1.000
   41,     1.000
   42,     1.000
   43,     1.000
   44,     1.000
   45,     1.000
   46,     1.000
   47,     1.000
   48,     1.000
   49,     1.000
   50,     1.000
   51,     1.000
   52,     1.000
   53,     1.000
   54,     1.000
   55,     1.000
   56,     1.000
   57,     1.000
   58,     1.000
   59,     1.000
   60,     1.000
   61,     1.000
   62,     1.000
   63,     1.000
   64,     1.000
   65,     1.000
   66,     1.000
   67,     1.000
   68,     1.000
   69,     1.000
   70,     1.000
   71,     1.000
   72,     1.000
   73,     1.000
   74,     1.000
   75,     1.000
   76,     1.000
   77,     1.000
   78,     1.000
   79,     1.000
   80,     1.000
   81,     1.000
   82,     1.000
   83,     1.000
   84,     1.000
   85,     1.000
   86,     1.000
   87,     1.000
   88,     1.000
   89,     1.000
   90,     1.000
   91,     1.000
   92,     1.000
   93,     1.000
   94,     1.000
   95,     1.000
   96,     1.000
   97,     1.000
   98,     1.000
   99,     1.000
  100,     1.000
  101,     1.000
  102,     1.000
  103,     1.000
  104,     1.000
  105,     1.000
  106,     1.000
  107,     1.000
  108,     1.000
  109,     1.000
  110,     1.000
  111,     0.999
  112,     0.999
  113,     0.998
  114,     0.997
  115,     0.994
  116,     1.000
  117,     1.000
  118,     1.000
  119,     1.000
  120,     1.000
  121,     0.998
  122,     0.995
  123,     0.996
  124,     1.000
  125,     0.999
  126,     0.999
  127,     0.999
  128,     0.998
  129,     0.997
  130,     0.992
  131,     0.978
  132,     0.966
  133,     0.956
  134,     0.943
  135,     0.946
  136,     0.957
  137,     0.949
  138,     0.947
  139,     0.936
  140,     0.924
  141,     0.913
  142,     0.905
  143,     0.899
  144,     0.891
  145,     0.881
  146,     0.872
  147,     0.857
  148,     0.833
  149,     0.798
  150,     0.776
  151,     0.719
  152,     0.694
  153,     0.636
  154,     0.608
  155,     0.577
  156,     0.536
  157,     0.504
  158,     0.468
  159,     0.420
  160,     0.396
  161,     0.363
  162,     0.340
  163,     0.323
  164,     0.306
  165,     0.296
  166,     0.286
  167,     0.277
  168,     0.263
  169,     0.241
  170,     0.221
  171,     0.202
  172,     0.199
  173,     0.302
  174,     0.298
  175,     0.263
  176,     0.218
  177,     0.186
  178,     0.162
  179,     0.139
  180,     0.117
  181,     0.089
  182,     0.066
  183,     0.071
  184,     0.090
  185,     0.055
  186,     0.040
  187,     0.036
  188,     0.026
  189,     0.018
  190,     0.015
  191,     0.009
  192,     0.003
  193,     0.001
  194,     0.000
  195,     0.000
  196,     0.000
  197,     0.000
  198,     0.000
  199,     0.000
  200,     0.000
  201,     0.000
  202,     0.000
  203,     0.000
  204,     0.000
  205,     0.000
  206,     0.000
  207,     0.000
  208,     0.000
  209,     0.000
  210,     0.000
  211,     0.000
  212,     0.000
  213,     0.000
  214,     0.000
  215,     0.000
  216,     0.000
  217,     0.000
  218,     0.000
  219,     0.001
  220,     0.000
  221,     0.000
  222,     0.000
  223,     0.001
  224,     0.001
  225,     0.000
  226,     0.000
  227,     0.000
  228,     0.000
  229,     0.000
  230,     0.000
  231,     0.000
  232,     0.000
  233,     0.000
  234,     0.000
  235,     0.000
  236,     0.000
  237,     0.000
  238,     0.000
  239,     0.000
  240,     0.008
  241,     0.004
  242,     0.002
  243,     0.001
  244,     0.000
  245,     0.000
  246,     0.000
  247,     0.000
  248,     0.000
  249,     0.000
  250,     0.000
  251,     0.000
  252,     0.449
  253,     0.311
  254,     0.173
  255,     0.256
  256,     0.188
  257,     0.134
  258,     0.241
  259,     0.481
  260,     0.823
  261,     0.704
  262,     0.586
  263,     0.429
  264,     0.377
  265,     0.350
  266,     0.293
  267,     0.286
  268,     0.259
  269,     0.218
  270,     0.189
  271,     0.160
  272,     0.124
  273,     0.105
  274,     0.095
  275,     0.080
  276,     0.065
  277,     0.054
  278,     0.045
  279,     0.039
  280,     0.034
  281,     0.042
  282,     0.171
  283,     0.186
  284,     0.197
  285,     0.222
  286,     0.336
  287,     0.361
  288,     0.556
  289,     0.555
  290,     0.780
  291,     0.690
  292,     0.672
  293,     0.633
  294,     0.573
  295,     0.547
  296,     0.455
  297,     0.607
  298,     0.617
  299,     0.632
  300,     0.619
  301,     0.614
  302,     0.953
  303,     0.994
  304,     0.996
  305,     0.997
  306,     0.999
  307,     1.000
  308,     1.000
  309,     1.000
  310,     1.000
  311,     1.000
  312,     1.000
  313,     1.000
  314,     1.000
  315,     1.000
  316,     1.000
  317,     1.000
  318,     1.000
  319,     1.000
  320,     1.000
  321,     1.000
  322,     1.000
  323,     1.000
  324,     1.000
  325,     1.000
  326,     1.000
  327,     1.000
  328,     1.000
  329,     1.000
  330,     1.000
  331,     1.000
  332,     1.000
  333,     1.000
  334,     1.000
  335,     1.000
  336,     1.000
  337,     1.000
  338,     1.000
  339,     1.000
  340,     1.000
  341,     1.000
  342,     1.000
  343,     1.000
  344,     1.000
  345,     1.000
  346,     1.000
  347,     1.000
  348,     1.000
  349,     1.000
  350,     1.000
  351,     1.000
  352,     1.000
  353,     1.000
  354,     1.000
  355,     1.000
  356,     1.000
  357,     1.000
  358,     1.000
  359,     1.000
  360,     1.000
  361,     1.000
  362,     1.000
  363,     1.000
  364,     1.000
  365,     1.000
    1,     1.000
    2,     1.000
    3,     1.000
    4,     1.000
    5,     1.000
    6,     1.000
    7,     1.000
    8,     1.000
    9,     1.000
   10,     1.000
   11,     1.000
   12,     1.000
   13,     1.000
   14,     1.000
   15,     1.000
   16,     1.000
   17,     1.000
   18,     1.000
   19,     1.000
   20,     1.000
   21,     1.000
   22,     1.000
   23,     1.000
   24,     1.000
   25,     1.000
   26,     1.000
   27,     1.000
   28,     1.000
   29,     1.000
   30,     1.000
   31,     1.000
   32,     1.000
   33,     1.000
   34,     1.000
   35,     1.000
   36,     1.000
   37,     1.000
   38,     1.000
   39,     1.000
   40,     1.000
   41,     1.000
   42,     1.000
   43,     1.000
   44,     1.000
   45,     1.000
   46,     1.000
   47,     1.000
   48,     1.000
   49,     1.000
   50,     1.000
   51,     1.000
   52,     1.000
   53,     1.000
   54,     1.000
   55,     1.000
   56,     1.000
   57,     1.000
   58,     1.000
   59,     1.000
   60,     1.000
   61,     1.000
   62,     1.000
   63,     1.000
   64,     1.000
   65,     1.000
   66,     1.000
   67,     1.000
   68,     1.000
   69,     1.000
   70,     1.000
   71,     1.000
   72,     1.000
   73,     1.000
   74,     1.000
   75,     1.000
   76,     1.000
   77,     1.000
   78,     1.000
   79,     1.000
   80,     1.000
   81,     1.000
   82,     1.000
   83,     1.000
   84,     1.000
   85,     1.000
   86,     1.000
   87,     1.000
   88,     1.000
   89,     1.000
   90,     1.000
   91,     1.000
   92,     1.000
   93,     1.000
   94,     1.000
   95,     1.000
   96,     1.000
   97,     1.000
   98,     1.000
   99,     1.000
  100,     1.000
  101,     0.999
  102,     0.999
  103,     0.999
  104,     0.998
  105,     0.998
  106,     1.000
  107,     1.000
  108,     1.000
  109,     1.000
  110,     1.000
  111,     0.999
  112,     0.998
  113,     0.998
  114,     0.997
  115,     0.996
  116,     0.996
  117,     0.994
  118,     0.989
  119,     0.994
  120,     0.989
  121,     0.981
  122,     0.973
  123,     0.962
  124,     0.952
  125,     0.946
  126,     0.993
  127,     0.999
  128,     0.983
  129,     0.963
  130,     0.953
  131,     0.970
  132,     0.965
  133,     0.982
  134,     0.986
  135,     0.954
  136,     0.956
  137,     0.929
  138,     0.915
  139,     0.905
  140,     0.896
  141,     0.908
  142,     0.920
  143,     0.957
  144,     0.963
  145,     0.938
  146,     0.915
  147,     0.898
  148,     0.885
  149,     0.876
  150,     0.886
  151,     0.876
  152,     0.870
  153,     0.857
  154,     0.843
  155,     0.826
  156,     0.806
  157,     0.777
  158,     0.750
  159,     0.972
  160,     0.865
  161,     0.798
  162,     0.749
  163,     0.718
  164,     0.706
  165,     0.683
  166,     0.660
  167,     0.657
  168,     0.639
  169,     0.634
  170,     0.601
  171,     0.570
  172,     0.535
  173,     0.507
  174,     0.471
  175,     0.426
  176,     0.375
  177,     0.332
  178,     0.299
  179,     0.282
  180,     0.254
  181,     0.207
  182,     0.165
  183,     0.129
  184,     0.109
  185,     0.078
  186,     0.078
  187,     0.089
  188,     0.065
  189,     0.057
  190,     0.168
  191,     0.120
  192,     0.075
  193,     0.100
  194,     0.086
  195,     0.054
  196,     0.033
  197,     0.021
  198,     0.011
  199,     0.006
  200,     0.002
  201,     0.000
  202,     0.000
  203,     0.000
  204,     0.000
  205,     0.000
  206,     0.000
  207,     0.000
  208,     0.000
  209,     0.000
  210,     0.000
  211,     0.000
  212,     0.000
  213,     0.000
  214,     0.000
  215,     0.000
  216,     0.000
  217,     0.000
  218,     0.000
  219,     0.000
  220,     0.004
  221,     0.003
  222,     0.001
  223,     0.000
  224,     0.000
  225,     0.000
  226,     0.000
  227,     0.000
  228,     0.000
  229,     0.000
  230,     0.000
  231,     0.000
  232,     0.000
  233,     0.000
  234,     0.000
  235,     0.072
  236,     0.135
  237,     0.090
  238,     0.076
  239,     0.057
  240,     0.039
  241,     0.076
  242,     0.065
  243,     0.044
  244,     0.023
  245,     0.012
  246,     0.037
  247,     0.558
  248,     0.329
  249,     0.230
  250,     0.173
  251,     0.153
  252,     0.122
  253,     0.165
  254,     0.167
  255,     0.158
  256,     0.170
  257,     0.138
  258,     0.111
  259,     0.143
  260,     0.151
  261,     0.239
  262,     0.272
  263,     0.368
  264,     0.342
  265,     0.363
  266,     0.322
  267,     0.265
  268,     0.232
  269,     0.191
  270,     0.144
  271,     0.115
  272,     0.096
  273,     0.086
  274,     0.214
  275,     0.240
  276,     0.233
  277,     0.204
  278,     0.175
  279,     0.151
  280,     0.136
  281,     0.146
  282,     0.147
  283,     0.135
  284,     0.154
  285,     0.163
  286,     0.179
  287,     0.181
  288,     0.183
  289,     0.322
  290,     0.546
  291,     0.716
  292,     0.837
  293,     0.874
  294,     0.857
  295,     0.854
  296,     0.887
  297,     0.943
  298,     0.994
  299,     0.996
  300,     0.992
  301,     0.987
  302,     0.982
  303,     0.973
  304,     0.971
  305,     0.976
  306,     0.980
  307,     0.985
  308,     0.989
  309,     0.990
  310,     0.992
  311,     0.994
  312,     0.994
  313,     0.995
  314,     0.990
  315,     0.993
  316,     0.990
  317,     0.990
  318,     0.991
  319,     0.993
  320,     0.994
  321,     0.995
  322,     0.997
  323,     0.998
  324,     0.999
  325,     1.000
  326,     1.000
  327,     1.000
  328,     1.000
  329,     1.000
  330,     1.000
  331,     1.000
  332,     1.000
  333,     1.000
  334,     1.000
  335,     1.000
  336,     1.000
  337,     1.000
  338,     1.000
  339,     1.000
  340,     1.000
  341,     1.000
  342,     1.000
  343,     1.000
  344,     1.000
  345,     1.000
  346,     1.000
  347,     1.000
  348,     1.000
  349,     1.000
  350,     1.000
  351,     1.000
  352,     1.000
  353,     1.000
  354,     1.000
  355,     1.000
  356,     1.000
  357,     1.000
  358,     1.000
  359,     1.000
  360,     1.000
  361,     1.000
  362,     1.000
  363,     1.000
  364,     1.000
  365,     1.000
  366,     1.000
    1,     1.000
    2,     1.000
    3,     1.000
    4,     1.000
    5,     1.000
    6,     1.000
    7,     1.000
    8,     1.000
    9,     1.000
   10,     1.000
   11,     1.000
   12,     1.000
   13,     1.000
   14,     1.000
   15,     1.000
   16,     1.000
   17,     1.000
   18,     1.000
   19,     1.000
   20,     1.000
   21,     1.000
   22,     1.000
   23,     1.000
   24,     1.000
   25,     1.000
   26,     1.000
   27,     1.000
   28,     1.000
   29,     1.000
   30,     1.000
   31,     1.000
   32,     1.000
   33,     1.000
   34,     1.000
   35,     1.000
   36,     1.000
   37,     1.000
   38,     1.000
   39,     1.000
   40,     1.000
   41,     1.000
   42,     1.000
   43,     1.000
   44,     1.000
   45,     1.000
   46,     1.000
   47,     1.000
   48,     1.000
   49,     1.000
   50,     1.000
   51,     1.000
   52,     1.000
   53,     1.000
   54,     1.000
   55,     1.000
   56,     1.000
   57,     1.000
   58,     1.000
   59,     1.000
   60,     1.000
   61,     1.000
   62,     1.000
   63,     1.000
   64,     1.000
   65,     1.000
   66,     1.000
   67,     1.000
   68,     1.000
   69,     1.000
   70,     1.000
   71,     1.000
   72,     1.000
   73,     1.000
   74,     1.000
   75,     1.000
   76,     1.000
   77,     1.000
   78,     1.000
   79,     1.000
   80,     1.000
   81,     1.000
   82,     1.000
   83,     1.000
   84,     1.000
   85,     1.000
   86,     1.000
   87,     1.000
   88,     1.000
   89,     1.000
   90,     1.000
   91,     1.000
   92,     1.000
   93,     1.000
   94,     1.000
   95,     1.000
   96,     1.000
   97,     1.000
   98,     1.000
   99,     1.000
  100,     1.000
  101,     1.000
  102,     1.000
  103,     1.000
  104,     1.000
  105,     1.000
  106,     1.000
  107,     1.000
  108,     1.000
  109,     1.000
  110,     0.999
  111,     0.997
  112,     0.996
  113,     0.993
  114,     0.989
  115,     0.987
  116,     0.980
  117,     0.983
  118,     0.995
  119,     0.995
  120,     0.992
  121,     0.986
  122,     0.977
  123,     0.967
  124,     0.959
  125,     0.950
  126,     0.937
  127,     0.926
  128,     0.916
  129,     0.906
  130,     0.913
  131,     0.900
  132,     0.877
  133,     0.856
  134,     0.818
  135,     0.783
  136,     0.731
  137,     0.788
  138,     0.788
  139,     0.734
  140,     0.718
  141,     0.677
  142,     0.643
  143,     0.622
  144,     0.596
  145,     0.564
  146,     0.525
  147,     0.479
  148,     0.430
  149,     0.388
  150,     0.352
  151,     0.312
  152,     0.283
  153,     0.297
  154,     0.288
  155,     0.265
  156,     0.241
  157,     0.234
  158,     0.527
  159,     0.713
  160,     0.594
  161,     0.472
  162,     0.380
  163,     0.300
  164,     0.396
  165,     0.323
  166,     0.354
  167,     0.289
  168,     0.238
  169,     0.987
  170,     0.998
  171,     0.941
  172,     0.729
  173,     0.467
  174,     0.329
  175,     0.269
  176,     0.246
  177,     0.280
  178,     0.210
  179,     0.186
  180,     0.183
  181,     0.152
  182,     0.132
  183,     0.112
  184,     0.149
  185,     0.116
  186,     0.093
  187,     0.077
  188,     0.077
  189,     0.064
  190,     0.064
  191,     0.059
  192,     0.050
  193,     0.044
  194,     0.037
  195,     0.034
  196,     0.026
  197,     0.020
  198,     0.020
  199,     0.010
  200,     0.013
  201,     0.007
  202,     0.003
  203,     0.001
  204,     0.000
  205,     0.003
  206,     0.006
  207,     0.003
  208,     0.001
  209,     0.001
  210,     0.000
  211,     0.000
  212,     0.000
  213,     0.000
  214,     0.000
  215,     0.000
  216,     0.000
  217,     0.000
  218,     0.000
  219,     0.000
  220,     0.000
  221,     0.000
  222,     0.000
  223,     0.002
  224,     0.004
  225,     0.007
  226,     0.003
  227,     0.001
  228,     0.002
  229,     0.005
  230,     0.105
  231,     0.055
  232,     0.029
  233,     0.012
  234,     0.005
  235,     0.008
  236,     0.610
  237,     0.439
  238,     0.300
  239,     0.168
  240,     0.086
  241,     0.041
  242,     0.042
  243,     0.028
  244,     0.022
  245,     0.013
  246,     0.013
  247,     0.009
  248,     0.026
  249,     0.024
  250,     0.019
  251,     0.014
  252,     0.195
  253,     0.856
  254,     0.918
  255,     0.800
  256,     0.765
  257,     0.675
  258,     0.638
  259,     0.707
  260,     0.623
  261,     0.557
  262,     0.495
  263,     0.597
  264,     0.568
  265,     0.542
  266,     0.561
  267,     0.541
  268,     0.516
  269,     0.492
  270,     0.514
  271,     0.542
  272,     0.613
  273,     0.637
  274,     0.962
  275,     0.971
  276,     0.944
  277,     0.948
  278,     0.924
  279,     0.906
  280,     0.891
  281,     0.883
  282,     0.874
