           YEAR,            DAY,         PREACC,        EVAPACC,         ROFACC,        ROFOACC,        ROFSACC,        ROFBACC,        DSTGACC,            PRE,           EVAP,            ROF,           ROFO,           ROFS,           ROFB,          SNCAN,           RCAN,            SNO,           WSNO,           PNDW,          LQWS1,          FRWS1,          ALWS1,          LQWS2,          FRWS2,          ALWS2,          LQWS3,          FRWS3,          ALWS3,           LQWS,           FRWS,           ALWS,            LZS,            DZS,            STG,           DSTG,
           2002,             31,   79.68616    ,   3.966050    ,  0.1983519    ,  0.1237717    ,  0.5523863E-01,  0.1934147E-01,   34.17346    ,   79.68616    ,   3.966050    ,  0.1983519    ,  0.1237717    ,  0.5523863E-01,  0.1934147E-01,   2.326349    ,  0.2480129E-02,   32.45027    ,  0.7863733E-04,  0.3152956E-03,   4.271935    ,   29.46157    ,   33.73350    ,   33.44268    ,   12.29097    ,   45.73369    ,   619.7515    ,  0.1459362    ,   619.8975    ,   657.4661    ,   41.89848    ,   699.3647    ,  0.6697717    ,   0.000000    ,   734.8127    ,   34.17346    ,
           2002,             59,   129.6685    ,   10.61977    ,  0.2808390    ,  0.1237742    ,  0.1003476    ,  0.5671706E-01,   62.60492    ,   49.98261    ,   6.653719    ,  0.8248729E-01,  0.2712178E-05,  0.4510893E-01,  0.3737560E-01,   1.156768    ,  0.6441773E-02,   93.52000    ,  0.4073704E-02,  0.7530581E-05,   4.083678    ,   30.29498    ,   34.37831    ,   30.53721    ,   21.82260    ,   52.35973    ,   611.1331    ,   1.120970    ,   612.2507    ,   645.7540    ,   53.23854    ,   698.9887    ,   1.042725    ,   0.000000    ,   794.7230    ,   59.91022    ,
           2002,             90,   199.9505    ,   22.93138    ,   1.086697    ,  0.1263231    ,  0.8638707    ,  0.9650324E-01,   93.99207    ,   70.28248    ,   12.31159    ,  0.8058587    ,  0.2549138E-02,  0.7635231    ,  0.3978623E-01,  0.8453938    ,  0.1118509E-01,   152.7013    ,  0.3270727E-01,  0.3356426E-01,   4.095497    ,   30.31597    ,   34.41153    ,   29.99113    ,   25.03919    ,   55.03033    ,   607.2233    ,   3.082680    ,   610.3054    ,   641.3099    ,   58.43784    ,   699.7473    ,   1.023654    ,   0.000000    ,   854.3625    ,   59.63953    ,
           2002,            120,   244.0735    ,   34.40374    ,   9.070443    ,  0.4948837    ,   8.436564    ,  0.1389913    ,   118.4382    ,   44.12288    ,   11.47232    ,   7.983746    ,  0.3685607    ,   7.572697    ,  0.4248820E-01,  0.1365112    ,  0.1483384E-01,   181.4777    ,  0.3077350    ,  0.1882528    ,   4.954021    ,   30.86518    ,   35.81928    ,   34.89121    ,   24.43583    ,   59.32710    ,   609.7322    ,   4.521251    ,   614.2556    ,   649.5775    ,   59.82227    ,   709.4020    ,   1.083248    ,   0.000000    ,   892.4205    ,   38.05798    ,
           2002,            151,   305.7557    ,   47.47357    ,   58.36729    ,   3.906148    ,   54.13865    ,  0.3224774    ,   135.5338    ,   61.68282    ,   13.06983    ,   49.29686    ,   3.411264    ,   45.70210    ,  0.1834858    ,  0.1712286    ,  0.2220298E-01,   156.8970    ,  0.2420651    ,   10.10454    ,   8.119404    ,   29.27979    ,   37.39925    ,   40.06694    ,   26.10319    ,   66.17008    ,   634.3820    ,   4.900792    ,   639.2828    ,   682.5684    ,   60.28377    ,   742.8521    ,   2.158587    ,   0.000000    ,   902.3427    ,   9.922180    ,
           2002,            181,   362.9708    ,   81.83369    ,   207.1227    ,   12.60037    ,   192.2346    ,   2.287678    ,   134.9716    ,   57.21510    ,   34.36013    ,   148.7554    ,   8.694230    ,   138.0958    ,   1.965199    ,  0.4086850E-01,  0.3500530E-01,   51.48345    ,  0.1210283    ,   7.836106    ,   22.13679    ,   9.482629    ,   31.61944    ,   48.38501    ,   13.53650    ,   61.92153    ,   675.4479    ,   4.866467    ,   680.3142    ,   745.9697    ,   27.88560    ,   773.8552    ,   7.245665    ,   0.000000    ,   832.7828    ,  -69.55981    ,
           2002,            212,   399.3875    ,   135.7419    ,   224.8710    ,   18.65356    ,   197.0165    ,   9.200912    ,   123.4651    ,   36.41532    ,   53.90812    ,   17.74837    ,   6.053176    ,   4.781978    ,   6.913220    ,  0.1174198E-01,  0.2585983E-01,  0.2119380    ,  0.3387256E-02,  0.6466983    ,   19.80728    ,  0.6567454E-02,   19.81386    ,   47.43976    ,  0.1531172    ,   47.59285    ,   672.3497    ,   2.283352    ,   674.6337    ,   739.5967    ,   2.443037    ,   742.0404    ,   14.62511    ,   0.000000    ,   756.9174    ,  -75.86548    ,
           2002,            243,   460.0754    ,   181.5126    ,   242.3541    ,   22.08758    ,   204.3700    ,   15.89599    ,   114.0959    ,   60.68702    ,   45.77079    ,   17.48270    ,   3.434010    ,   7.353625    ,   6.695077    ,  0.3924740E-01,  0.4177392E-01,  0.8709952    ,  0.1626011E-01,  0.1915831    ,   22.28888    ,  0.2615904E-02,   22.29149    ,   49.91685    ,   0.000000    ,   49.91685    ,   662.8782    ,  0.1089718    ,   662.9881    ,   735.0839    ,  0.1115877    ,   735.1965    ,   14.50543    ,   0.000000    ,   750.6695    ,  -6.247864    ,
           2002,            273,   543.3920    ,   207.9820    ,   262.4896    ,   23.29020    ,   216.7725    ,   22.42588    ,   108.1175    ,   83.31996    ,   26.46976    ,   20.13517    ,   1.202636    ,   12.40258    ,   6.529922    ,  0.1194253    ,  0.4414819E-01,   1.683656    ,  0.1149252E-01,  0.7673728E-01,   23.95929    ,  0.6223326    ,   24.58161    ,   51.85980    ,  0.2720976E-03,   51.86010    ,   667.4099    ,   0.000000    ,   667.4099    ,   743.2289    ,  0.6226047    ,   743.8516    ,   14.58918    ,   0.000000    ,   760.2979    ,   9.628418    ,
           2002,            304,   568.6412    ,   213.0255    ,   278.0416    ,   23.29875    ,   225.9586    ,   28.78432    ,   105.5882    ,   25.24592    ,   5.043259    ,   15.55260    ,  0.8587577E-02,   9.185633    ,   6.358388    ,  0.2276482    ,  0.1484600E-01,   25.20135    ,  0.2554126E-01,  0.6348050E-02,   17.57846    ,   14.71291    ,   32.29135    ,   46.38868    ,   1.327656    ,   47.71628    ,   664.2315    ,   0.000000    ,   664.2315    ,   728.1986    ,   16.04057    ,   744.2391    ,   14.22141    ,   0.000000    ,   783.9301    ,   23.63220    ,
