    1,     0.000
    2,     0.016
    3,     0.897
    4,     2.237
    5,     3.219
    6,     4.515
    7,     7.790
    8,    19.511
    9,    21.901
   10,    22.433
   11,    23.480
   12,    24.690
   13,    27.039
   14,    27.533
   15,    27.806
   16,    28.175
   17,    28.974
   18,    29.409
   19,    31.619
   20,    33.644
   21,    37.736
   22,    39.336
   23,    40.405
   24,    43.337
   25,    55.100
   26,    64.999
   27,    70.493
   28,    71.173
   29,    71.507
   30,    72.029
   31,    72.828
   32,    74.032
   33,    75.622
   34,    76.501
   35,    77.818
   36,    78.189
   37,    79.988
   38,    83.347
   39,    84.712
   40,    85.467
   41,    85.934
   42,    89.219
   43,    89.748
   44,    90.047
   45,    90.664
   46,    91.016
   47,    91.298
   48,    91.613
   49,    92.684
   50,    93.426
   51,    95.386
   52,    96.142
   53,   103.691
   54,   108.291
   55,   109.809
   56,   110.187
   57,   110.455
   58,   111.611
   59,   114.934
   60,   116.090
   61,   116.320
   62,   116.597
   63,   117.059
   64,   129.333
   65,   134.547
   66,   135.201
   67,   135.903
   68,   136.508
   69,   137.411
   70,   139.056
   71,   144.073
   72,   147.386
   73,   150.979
   74,   152.444
   75,   155.737
   76,   156.306
   77,   158.359
   78,   160.456
   79,   164.222
   80,   164.465
   81,   164.884
   82,   164.126
   83,   164.648
   84,   162.974
   85,   162.772
   86,   163.485
   87,   164.553
   88,   165.532
   89,   167.164
   90,   168.280
   91,   170.397
   92,   170.710
   93,   170.964
   94,   170.757
   95,   170.494
   96,   170.419
   97,   175.322
   98,   178.504
   99,   179.177
  100,   181.508
  101,   180.998
  102,   179.003
  103,   176.813
  104,   177.011
  105,   179.664
  106,   180.715
  107,   180.844
  108,   181.553
  109,   181.393
  110,   179.666
  111,   175.566
  112,   172.918
  113,   173.185
  114,   176.285
  115,   176.490
  116,   176.728
  117,   177.657
  118,   176.359
  119,   174.346
  120,   170.889
  121,   169.742
  122,   166.282
  123,   166.186
  124,   167.669
  125,   169.334
  126,   173.931
  127,   177.901
  128,   178.687
  129,   177.793
  130,   175.821
  131,   173.831
  132,   170.409
  133,   163.919
  134,   155.196
  135,   154.619
  136,   152.341
  137,   147.837
  138,   150.641
  139,   146.683
  140,   136.097
  141,   127.487
  142,   132.845
  143,   139.936
  144,   141.745
  145,   138.651
  146,   136.010
  147,   132.213
  148,   125.370
  149,   120.353
  150,   113.579
  151,   109.907
  152,   104.226
  153,    99.576
  154,    98.263
  155,    91.219
  156,    84.122
  157,    78.342
  158,    76.920
  159,    75.952
  160,    79.607
  161,    80.958
  162,    78.943
  163,    73.508
  164,    66.805
  165,    57.321
  166,    49.122
  167,    40.857
  168,    31.990
  169,    25.864
  170,    27.419
  171,    24.991
  172,    22.111
  173,    18.952
  174,    14.887
  175,    12.219
  176,     9.019
  177,     5.728
  178,     3.184
  179,     1.689
  180,     0.927
  181,     0.605
  182,     0.552
  183,     0.627
  184,     0.410
  185,     0.283
  186,     2.010
  187,     1.438
  188,     0.625
  189,     0.190
  190,     0.059
  191,     0.015
  192,     0.003
  193,     0.000
  194,     0.000
  195,     0.000
  196,     0.000
  197,     0.000
  198,     0.000
  199,     0.000
  200,     0.000
  201,     0.000
  202,     0.000
  203,     0.000
  204,     0.000
  205,     0.000
  206,     0.000
  207,     0.000
  208,     0.001
  209,     0.001
  210,     0.018
  211,     0.026
  212,     0.554
  213,     0.371
  214,     1.559
  215,     5.288
  216,     3.022
  217,     1.638
  218,     1.095
  219,     0.902
  220,     0.612
  221,     0.340
  222,     0.202
  223,     0.611
  224,     0.354
  225,     0.190
  226,     0.091
  227,     0.190
  228,     5.649
  229,     4.330
  230,     2.442
  231,     1.468
  232,     0.707
  233,     0.351
